Date,Open,High,Low,Close,Volume
20160526,449.106,454.95834691,445,452,29263.18236875
20160527,452,477.85000015,450.76000448,460.00000005,179049.43162271
20160528,466.00811494,521,461,489,342700.04829804
20160529,491,551.00000005,480,525.20000331,345968.29122804
20160530,529.8419999,542.43419978,522.0149885,534.5,174162.68789993
20160531,537.99999998,549,510.50000001,529.99999,227226.83487321
20160601,529.9999999,541.99999999,517.28,535.5,203694.98466838
20160602,534.4530179,539.83129126,531.78309789,536.8725,75318.74626308
20160603,537,579,534.52000018,565.06714367,289992.08168272
20160604,565.1171004,592.17,560.00000003,574.49999999,263136.44789051
20160605,573,583.5,570,577.59999985,79908.90825906
20160606,577.01,586.01,574.06772283,584.00999998,92130.47835135
20160607,584.00999998,589,560.102,576,163525.70310898
20160608,578,583.12345678,569.1,583.12345678,52595.21104132
20160609,580.00003756,582.46999999,567.62649842,579.96999999,52841.78115776
20160610,576,579.99999999,573,579.13,50429.56938489
20160611,579.13,597,579.13,597,93658.1857426
20160612,597,683,594,666.96500001,504576.05826483
20160613,666.96500001,700.64880369,653.57765611,693,716875.95441873
20160614,691.99999999,698.9,585,674,1013464.8695996
20160615,672.54241495,697.546,662.33,691.999,375147.26561355
20160616,691.999,774.767,690.50989865,764,1064094.8533995
20160617,764,770.99999999,687.01,747,2372250.7186427
20160618,747.00000001,788.899999,705,757.89000001,1518681.2809665
20160619,757.89000001,775,741.019,763.419,622609.84965282
20160620,763.41899999,767,720.1,728.99999999,965227.01347185
20160621,723,727.37099934,639.7,668.50015,2234073.8425834
20160622,667.909,700.68280717,580,592.296,1758227.105393
20160623,592.296,649,555.1,634.67,1827667.6445977
20160624,634.67,687.48000001,630.50000012,660,1596492.1842475
20160625,665,710.00000001,640.02000001,663.45016787,953516.81540185
20160626,668.693,671.86199999,616.3810001,630,513858.37816416
20160627,630,656.66666666,621.01,656.66666666,360764.61106568
20160628,656.66666666,661.19993856,638,649.48524687,482132.01022492
20160629,648.43799993,648.62251249,616.6,637.5,401964.62064057
20160630,637.34850013,683.22,633.00000001,675.50000002,575967.80298964
20160701,671,690.32099999,666.7459996,677,484663.10209184
20160702,674.89989999,707.06764424,674,705,318780.03916881
20160703,705,706.99,641.51,657.28399283,563630.90353567
20160704,661.00437,681.99999999,635,677.30000001,690804.38955522
20160705,681.79999999,681.99999999,660,669.41998679,378608.23601473
20160706,665.00300536,680.63300012,665.00300536,677,224417.56576945
20160707,676.07599998,680.6,594,638.6,1068913.7977128
20160708,638.601,667.00000001,634.2,667.00000001,538638.54894403
20160709,665.001,669.65,623,651.99999989,593459.47623218
20160710,651.99999991,652,638,648.53100024,169653.32029482
20160711,650,664.48,645.0131,648.02000649,366451.59615726
20160712,648.02000649,678,645,666.66666666,321271.44365402
20160713,666.66666702,672.06099999,654,657.24999998,207745.44389853
20160714,655.24999998,669.9,651,659.50978497,218290.45754725
20160715,659.51,677.98,658,665.96077199,198798.39342965
20160716,668.39999987,672.8,659.95,667.47426499,148182.88447273
20160717,666.57426402,690,664.00000051,685,162614.5747232
20160718,685,686.68699479,668.325,676.953,375811.84732583
20160719,676.953,677.90999481,667.90000001,676.49999989,240125.97655618
20160720,676.33999481,677.41999477,661.55500001,667.23788745,178461.82072876
20160721,666.1200052,669.00298217,659.86262502,663.98300519,117382.71862675
20160722,664.01000519,670,641.30499564,646.75499481,376350.814651
20160723,647.595,658.21735,644.1210053,656.6399948,181302.3808553
20160724,654,667.09096814,651,664.49999833,402297.46062976
20160725,664.99999999,664.99999999,650.37997536,653,178546.50988444
20160726,653,662.01070364,639.51,655.08851717,660817.33277904
20160727,651.66600519,661.000009,642,657.99999999,234900.37798894
20160728,656.30001,659.5,654.00000013,656.34100519,44842.00640919
20160729,658.1,661.94,653.56999481,657.99001516,98827.36706817
20160730,661.21999466,661.21999466,652.001,656.42000519,83940.54391403
20160731,656.42000519,656.74701,616.88400325,624.84499481,518136.66642903
20160801,621.11001143,630.04001521,602.07155041,610.04999481,967261.73222139
20160802,605.01000519,616.7439333,462.94999479,531.60000008,3248971.6025291
20160803,531.60000008,590,511.073869,566.18900527,2149258.2379152
20160804,566.22900523,595.34100603,566.22900523,581.04100001,1041142.548837
20160805,581.04101016,584.97999998,569.000031,574.75600001,312077.75230956
20160806,574.99999999,592.001,563.001,582.53300002,524834.19440544
20160807,586.31999465,625,584.86400001,602.00004615,704568.22283066
20160808,602.00005616,613.34653466,591.78361695,597.99999899,348890.6146654
20160809,597.99999898,625.29967988,586.0000005,602.00001069,864945.24066901
20160810,602.00001067,619,590.00000001,594.68600519,722794.02353432
20160811,597.88499477,605.51249999,585.03,589.24000523,576238.32334481
20160812,589.01000077,603.21,582.6286338,587.04601803,439698.10930945
20160813,587.04601803,592.01916177,583.1,583.53000526,180267.94500036
20160814,585.60598364,585.60598364,561.0001,567.998863,611289.63355801
20160815,567.998863,598.875,561.01000001,565.7999886,429359.66774121
20160816,563.72220595,583.88999998,561.97999991,576.52023523,358097.22303074
20160817,576.52023522,580,566,574.85998412,266777.14028508
20160818,572.28900521,578.201,566,576.4709936,240698.904387
20160819,575.72953481,576.97628147,562.98575308,575.99006035,206821.74982274
20160820,575.00000111,584.0510751,570.31156601,581.99999999,204748.51369479
20160821,581.99999999,585.05,580.20000001,580.87500552,104998.96939323
20160822,580.87500552,594.98999999,578,588.38599481,499539.89856771
20160823,585.26300519,595,580.1,585.03999477,510550.87039172
20160824,585.03999477,589.81064312,578.50000001,583,247364.41754043
20160825,580.38000747,582.9899867,572.99999999,575.78999591,275660.25270053
20160826,575.00000122,585.92252841,574.05000008,578.97999795,277381.46506157
20160827,577.70001024,578.97999786,565.00000002,572.35799479,294008.561742
20160828,571.89799481,577.71735618,562.98575308,574.1719607,614303.30420393
20160829,574.17196075,589,570.6650052,573.6960052,879169.92209996
20160830,576.79999407,584.31999999,572.42180328,579.96000001,334361.12129914
20160831,581.17,581.83825636,572.02874947,573.81003125,338189.67664701
20160901,573.81003398,577.57754404,570.16069518,574.34090776,369562.63090024
20160902,574.34090776,598.61000177,570,576.01000003,570336.41129238
20160903,578.22741293,614.99799999,560.33,610.41999481,1252396.3845254
20160904,608.00000045,620,600,610.65,664441.5109972
20160905,613.45999479,615,603.30830002,610.10000541,665842.37937781
20160906,611.41062641,616.9,608,614.74713894,421109.8418378
20160907,615.85017282,623.9,609.726108,619.72886368,591237.2764883
20160908,619.02213382,635.6916378,615.33010519,634.26777916,409016.24861557
20160909,632.34000001,634.8999947,621.1,627.00000002,297066.86814298
20160910,627.00000002,630,623.30000021,627.99998771,118418.74856049
20160911,627.99998771,635.95,591.66395154,610.51369403,526386.42356186
20160912,610.51369335,618,607.43117447,611.99999999,374215.31610929
20160913,611.99999999,620.6,608.4,614.00100015,447833.11665427
20160914,614.00100015,618.30045086,612.55,615.59957393,227947.75185436
20160915,613.10901111,616.62578322,609,612.6,322701.37031769
20160916,612.6,614.48979942,608,608.47603904,232030.92939536
20160917,610.46602794,612.01975329,605.99999359,608.99999997,127673.80353956
20160918,608.99999999,617.47,606.89544201,612.35478011,185760.76909168
20160919,613.99999484,614.71983807,608.12198402,609.00000008,180273.75970092
20160920,609.00000001,616.98079117,603,603,493177.6361842
20160921,603,605.50918039,593.2,597.49999999,409252.44123803
20160922,597.49999999,600,595.02200012,597.15000008,258328.09971823
20160923,597.15000008,605.31364962,596.1489746,604.1449957,366227.04318889
20160924,604.1449957,608,602,603.79999964,135880.1672356
20160925,603.02468725,605,598.68232627,601.89673437,89145.62463227
20160926,601.49999997,610,600.34170207,607.80651197,197249.52357375
20160927,609.99999589,610.94593703,603.02469015,606.04401133,175943.48845669
20160928,606.61782325,607.24597648,603.17306638,604.20000002,104636.81827439
20160929,604.20000002,608.7,604.2,607.39999791,109545.96595032
20160930,607.26333193,612,605.00050011,611.5050501,136738.12111239
20161001,611.50505008,616.99999999,610.90421062,613.62569006,178032.64097111
20161002,615.32319552,615.66734371,607.50050313,611.66651183,127511.5105981
20161003,611.34805554,614.85,609.17596586,612.99999628,152064.09267578
20161004,611.44150158,613.78464703,608.58724194,612.26038093,135190.05309981
20161005,612.26038076,616.99999999,608.58704168,613.05897033,295410.21837351
20161006,613.05897033,616.35952319,611.51469128,614.00957436,210280.96484423
20161007,612.20060007,621.88716005,611.2,617.53312308,157596.36290983
20161008,619.86992,623.72135462,617.00000001,620.49000058,154673.92444533
20161009,621.29999998,621.32345625,615.5562341,617.00000001,144299.04030983
20161010,617.1,621.329,615.55726872,618.75470275,164969.39432048
20161011,619.99996996,643.5,618.25000002,642.96999999,615160.31910817
20161012,640.11000232,643.99999999,635.1,636.00050012,224711.81617849
20161013,636.0103,642.65,635.20012345,639.37842931,146657.17331893
20161014,639.15772223,642.7128,635.76290167,640,114740.43466096
20161015,639.999999,646,639,640.99999999,107106.06479872
20161016,640.99999999,646.6,639.75980949,644.4626621,157178.59768438
20161017,642.27598394,646.6,639.000001,640.60279395,531398.45134324
20161018,640.59878151,641.99999998,631.80876656,637,120703.9519177
20161019,637,641.94485909,626.05,632.53240637,231553.26171886
20161020,631.97998091,636.18943575,626.91,633.64964643,102001.98492524
20161021,633.64703413,637.16989999,630.48413396,632.88658111,67531.88181105
20161022,633.6,670.87468175,632.56031148,663,396924.45344407
20161023,662.70484868,669.02920717,655.01000003,658,216651.44499727
20161024,658,659.37826053,653,655.6,75592.35476123
20161025,655.00000001,666,652.96513003,658.48960538,233041.77911723
20161026,660.80550202,685.58889338,658.01810158,677.75246256,407044.62690663
20161027,677.75246256,689,675.1,688.90999999,415024.86753744
20161028,688.37474674,695,683.27333681,692.69796292,465447.39862917
20161029,692.39331469,724.5360206,691.23743598,713.14687271,1027083.2714664
20161030,713.15687271,716.21000062,695.14000258,702.10000142,682354.9917384
20161031,702.10000141,712.03122342,688,702.70116079,611620.33793933
20161101,702.7011555,744.60000001,700,734.96999879,1075941.3457445
20161102,734.88999996,748.9,723.86556408,747.79999999,495284.05693187
20161103,747.8,751.002387,674.1323,690.777557,1514572.967766
20161104,690.777557,712.83600687,684.44742857,708.73999977,449322.54825664
20161105,705.54914936,711.8,700,709.02999479,255763.89081467
20161106,708.99999947,721.90579101,701.35,712.37936,420875.97907032
20161107,712.37935984,714.99999751,698.91028213,705.453,264740.29015671
20161108,705.478,716,702.68039594,713.1480179,381995.64864273
20161109,713.1480179,743.12345678,709.42981963,723.49652225,1091849.5342245
20161110,724.9999457,727.07499999,710.01,716.89999719,328712.59789478
20161111,716.89999659,722.85815314,709.60421896,718.70645592,316613.37604502
20161112,718.70645592,720,699.07659926,705.0429297,310152.97434131
20161113,705.0429297,706.99999041,681.7228,700.10507388,548329.64844762
20161114,702.23999999,710.73657611,695,707.35,253720.71418093
20161115,705.46838108,717.90021102,705.42398115,710.3,221195.89030656
20161116,713,751.002387,709.05,743.42655325,777829.39066716
20161117,743.43000001,757.00695209,735,739.5,615579.43548796
20161118,739.5,755,734.1,752.2,316235.07363038
20161119,752.2,759,740,750.92000083,235718.4358395
20161120,750.92000083,757,715.65000002,732.00000001,518551.70084572
20161121,733.97639343,742.68668396,730,738.60300615,128153.50962135
20161122,740,751,731.58575284,748.17379309,357743.61596903
20161123,749.99999942,751,731.00000001,739.31710591,336861.3973458
20161124,742.35948016,745.00766316,728.28980075,737.70763551,332450.55241014
20161125,737.70763551,740.2053982,731.000002,740.2053982,205491.77469241
20161126,740.2053982,743,722.11138261,733.5,220043.15958653
20161127,733.0331055,738.020211,727.00000001,729.72890417,150402.29921818
20161128,727.50000001,735.83998546,727.5,731.31003027,115833.08435189
20161129,732.03938313,735.35,728.1044379,731.2,183662.22804274
20161130,730.41813611,745.17857021,727.89328149,738.5,247364.19801423
20161201,741.65669308,755,738.91291171,755,298924.97925776
20161202,755,782.43814906,753.35383601,775.72553148,681502.6531367
20161203,775.72553148,776.77583641,756.77694722,764.25973783,215171.17470712
20161204,767.51537252,772.5,761.97280902,771.79799933,147413.03580885
20161205,771.79799904,772.963,747,753.3400001,552583.81949421
20161206,753.49999593,763.51700987,748.87310374,758.21022346,659929.99765167
20161207,757.81649032,770.5,753,766.08939045,307676.74539652
20161208,766.06890174,773,760,768.52004359,179679.54892006
20161209,767.50000008,774,765.59723565,769.22,131317.73087181
20161210,771.95860026,776,769.1741091,774.97999209,116041.50607748
20161211,773.5,774.97999993,753.25670245,768,321391.5481194
20161212,768,780,767.47912171,779.09999996,272349.94501553
20161213,778.88888888,786.70933342,766.52,776.60000001,288850.61484197
20161214,776.60000001,781.99800122,773.19018763,777,159777.67044361
20161215,778.33748831,781.99800089,776.00001001,777.00427907,106829.10901279
20161216,777.00427907,784.7850419,774,782.32000001,131496.90174501
20161217,782.32000001,794.12969878,781.36038303,794.12969577,206571.50523606
20161218,794.12969576,795,785.50168337,789.30083165,126332.60814694
20161219,789.5,794.999999,786,793.17870645,180525.45908135
20161220,792.78692173,804.03440219,789.49985085,801.99499865,281043.61953672
20161221,800.07815395,829.99626099,796.91935265,828.99,531600.06039932
20161222,828.99,869,826.224,860.79999999,784872.18662461
20161223,860.49999999,920,841.89484999,918.90561655,1787126.8542354
20161224,917.00000009,918.90561637,880,893.60966646,828606.1838204
20161225,893.54640164,899.48946432,850.88369341,896.35444823,1391652.2947241
20161226,895.99,916.48999999,886.3237195,902,807680.43774602
20161227,904.35,939.98603,899.28789852,933.9368203,1161298.0387156
20161228,933.99289512,984.49999999,932.52200217,980.5,1697988.8175672
20161229,980.24135135,983.53352975,950.48662063,974.75099999,1397035.0881137
20161230,971.10000019,977,925.4,958.94500534,1526415.6804604
20161231,958.94500534,967.51,946,966.17368384,408137.76637232
20170101,965.00000055,1008.54999326,957.02,999.36463982,1196868.2615889
20170102,999.92218873,1034.32896003,994.00000044,1019.00000076,1847781.3863449
20170103,1019.00000076,1042.02336482,1010,1037.1,1367241.145063
20170104,1037.1,1148,1035.9006986,1136,4139509.1591641
20170105,1134.10000001,1159.103,882.01,998.8,9624745.136866
20170106,998.8,1024.88,870,896,5718737.7427937
20170107,896,910.8275191,818.45971802,907.19047915,4446078.05007
20170108,907,939.65955395,891.1,916,2712345.5780679
20170109,916.41832969,916.41833046,880,902,1561326.5181909
20170110,903.00000001,915.83230945,898,907.1,783912.57744492
20170111,907.92945179,927.82810365,751,781.81160101,6522541.3315688
20170112,781.85160104,832.87989967,752.0102,803.6952791,3077949.3504498
20170113,805.00000361,830.59290797,776.02899497,826,2009714.1107619
20170114,827,836.04000001,801.97500223,817.47703098,1110991.2121731
20170115,817.47703099,823.498,805,818.7012449,732380.16398741
20170116,818.762,834.15680536,816,829.00000001,643792.21530256
20170117,829.00000001,908.53017772,827.75970935,902.70000066,2679383.2936977
20170118,902.27579339,912,850,886.20000033,1959863.3497482
20170119,886.20000054,906.999999,883.3,900.23240036,1219112.3879597
20170120,900.30000001,902.42999999,882.5432,895,841765.1320593
20170121,895.09971139,928.51849391,894.00000001,925.70599998,1397883.9921076
20170122,925.70599998,939.06071045,894.10010012,924.11939955,1567170.0554924
20170123,923.99,927.2351,912.22165,912.22165,1425305.1990417
20170124,912.22165,923,884.281,885.00000008,2149635.0546418
20170125,885.10000044,899.99,882.08,892.66777263,948855.91472975
20170126,892.66777263,918,892.66777263,914.09767069,997564.75311133
20170127,916.00000001,921.65,907.8,917.02745093,781208.90448862
20170128,917.43677492,926,909.9873,918.58600386,828333.82823408
20170129,918.99000001,923,911.86040584,914.9998,372564.31351804
20170130,913,920,911.16052226,918,327532.95255875
20170131,919.1191873,970,916.75,967.12176383,1647534.6170477
20170201,967.75582245,986,955.4,983,1644502.3348428
20170202,983,1009.999999,968.2776983,1007.99699708,2242695.7436829
20170203,1007.99699708,1023,989,1015.04315425,1960600.2894197
20170204,1015.87273408,1040,1002.23999999,1032.95,1587073.4294643
20170205,1033,1034,999,1010,1448222.4411524
20170206,1008.57261956,1025,1007.30000001,1021.20000021,560751.24025699
20170207,1022.69999279,1055.29399983,1020.60000001,1052.00000003,1102651.502685
20170208,1052.00000003,1069.06999999,1015,1050.98999999,2142753.4290729
20170209,1050.6,1077.99999998,898.18028762,987.00000001,6958597.5427829
20170210,988.23458713,1004.99,901.99999995,995.29110341,2487858.5801233
20170211,994,1010,984.1,1000.50000023,1135899.4264698
20170212,1000.50000023,1005,991.57565803,996.50000001,621557.99590675
20170213,996.50000001,1004.20000001,975.85416898,995.11000001,857268.01021427
20170214,995.11,1019,988.91109699,1012.10000524,1207110.3803025
20170215,1011.19293063,1018,1002.32721451,1014.83589839,680988.27254322
20170216,1011.6,1045,1011.6,1039.49925987,964262.69031022
20170217,1039.49925949,1063.58,1035.00000001,1053.67070767,1311452.8862116
20170218,1055.11944577,1070,1051.11500341,1057.7862231,919652.58777619
20170219,1059.219,1066.19785215,1045.00000001,1058.17262239,707934.47204595
20170220,1058.08301527,1095,1040.00755062,1094.71027735,1387040.9288178
20170221,1092.24051989,1133.55363963,1083.333,1127,2656343.1489539
20170222,1126.99999999,1138.9786543,1108.55,1126,1182696.1070597
20170223,1126.49999999,1195,1120,1188,1936980.772604
20170224,1186.16100001,1225,1107.51,1188.11048987,7018124.0659106
20170225,1188.11048987,1191.116,1129,1153,2634468.543102
20170226,1153,1189,1134,1179,1216121.1929504
20170227,1179,1199,1171.37648778,1192.2,1453567.9543164
20170228,1196.48999991,1208.092,1178.11,1185.00000201,2167634.1192595
20170301,1188.04216581,1234.48999999,1183.0000001,1234,3283736.1922137
20170302,1231.17972735,1279.50000001,1212.26243937,1258.43,5983817.1276341
20170303,1258.45,1294.97999998,1252.50000002,1287.95000001,4588433.685983
20170304,1287.00000002,1291.53675867,1235,1267.99999982,3571027.4701457
20170305,1261.30000071,1280,1241.0899,1276.00290001,2335489.4368149
20170306,1279.87999997,1287,1267.75010435,1274.3162846,1890269.727893
20170307,1274.69300001,1282,1169.05515973,1231.26,6024888.0375216
20170308,1231.250001,1243.64892872,1143.00000021,1146.00000025,6603168.4357802
20170309,1146.40800021,1210,1135,1192.91479877,5097344.1165313
20170310,1192.91479876,1365,1000,1113,18086024.287537
20170311,1109.99999989,1200.00000001,1105,1175.00999951,7782516.5421708
20170312,1174,1232.3,1166.72254864,1224.4,5703290.3993873
20170313,1224.4,1249.00000004,1171,1237,8987304.3675635
20170314,1236.99999999,1260,1220.5,1243.22313985,4361732.4270018
20170315,1247.94999989,1267.51000001,1241.58999971,1255.0099998,5010240.605003
20170316,1255.1099998,1265.20000004,1119.31,1166,14513281.784091
20170317,1166,1173.99999969,1052,1070,17732666.664374
20170318,1070,1095.07999999,935,966.00000029,20086872.733984
20170319,971.29066,1063.456,965.00000003,1015.1,12207329.511626
20170320,1014,1053.49999998,1010,1036.88000006,5606782.1918047
20170321,1036.88000006,1123.4,1034,1117.97999765,9763917.2938416
20170322,1117.97999764,1118,986.22000007,1037.69999999,11601986.923637
20170323,1034.82316026,1057.006,1002.52000002,1034.99999987,5107689.1201645
20170324,1034.99999983,1037.50588201,930.1,942.51000039,13381400.049497
20170325,946.79999997,980.08958297,888.98999998,971.95083163,13539527.463583
20170326,971.95083163,1008.49999999,948.42378187,963.04740785,8418519.6536257
20170327,966.99999999,1046.52104237,957.673528,1040.25000001,9665623.1186773
20170328,1042.70581575,1066,1015.5,1042.34645781,7787918.0691067
20170329,1042,1057.98,1008,1040,6149111.6021545
20170330,1040,1053.29999995,1022,1040.59908959,7528565.3023409
20170331,1040.59908959,1095,1036.79880654,1081.36295113,10672163.567536
20170401,1078.15705958,1107.11526922,1069.00000101,1095.87488705,6334579.8717233
20170402,1095,1140,1075,1106.63248382,17178718.541374
20170403,1107.797979,1161,1101.01,1151.2102033,17393398.7283
20170404,1151.2102033,1164.43609029,1122.38204087,1143.90818147,10546892.970701
20170405,1143.90818147,1147.88568475,1113.49769376,1139.99999994,10383414.545307
20170406,1137.2656011,1220,1137.23976888,1193.92000001,14807549.44844
20170407,1194.11636853,1208,1176.52610038,1197.58999997,9709020.7560589
20170408,1197.58999997,1207.76999999,1172.40000002,1189.68903824,5942459.3575465
20170409,1189.68903823,1227.32926696,1180.00000002,1216.54157433,7033619.5967046
20170410,1216.54157429,1228.99999993,1202,1219.49999999,4710062.2081547
20170411,1219.54999997,1246.17325885,1205.98,1235.99999901,4563138.8670314
20170412,1235.3121445,1240.24999996,1220.57,1227.00000044,6514305.7260039
20170413,1227.00000035,1240,1160.99998944,1186.00000004,9560771.8801522
20170414,1188.98989872,1221.73333333,1183.98989962,1207.5051791,5774865.9823952
20170415,1207.5051791,1218,1185.99999959,1194.54959853,4947169.9788501
20170416,1193.94839339,1217.00000001,1190.00000009,1212.5,3253026.4592128
20170417,1212.56,1240.48624047,1205.26,1238.99999999,7497021.9530006
20170418,1238.99999999,1279.99999999,1236.50000223,1268.04810031,9455075.6645271
20170419,1265,1293,1257.00000001,1262.88999999,6540119.5128344
20170420,1262.89,1328,1260,1306.65000023,8629088.8722415
20170421,1306.65000023,1334.99999999,1305.55,1328,6823843.60854
20170422,1328,1349,1291.63403611,1346,6871016.032421
20170423,1345.3667575,1366.9,1336.33991796,1352.19356875,7462767.432938
20170424,1352.19356875,1357.76054805,1325.95555477,1347.39901051,7107234.2429539
20170425,1346.86288997,1380.81459654,1341.0960042,1371.30000001,6630005.3390622
20170426,1372.98,1412.93003847,1364.65264554,1398.62832429,8147237.9505366
20170427,1398.62832429,1448.88882222,1390.00000009,1439.38101398,9877013.957389
20170428,1439.38101398,1450,1369.54757195,1413.29999998,12034818.981516
20170429,1413.29999997,1438,1404.1203479,1424.63835519,11151114.554715
20170430,1424.63835515,1442.75347154,1402,1435.08977391,9521701.9646241
20170501,1435.08977389,1585.16,1429.01149368,1529.99999999,20038395.802244
20170502,1529.99999999,1615.02380427,1510,1561.907,11571053.71835
20170503,1562.14433334,1628.88882222,1545.30940914,1615.62000002,15060856.611379
20170504,1615.62,1699.13,1515,1603.89857162,26329240.648002
20170505,1603.89857162,1663.9717299,1454.12233181,1543.4,32397184.731807
20170506,1543.40000001,1629.48,1540.34490983,1598.2058167,21397848.989857
20170507,1598.2058167,1657,1568,1620.15,30423501.191191
20170508,1621.99999994,1723.99999999,1609.99000001,1705.6743542,35687457.648562
20170509,1705.6743542,1813.8000001,1690.09940342,1758.51393978,31031382.589537
20170510,1758.89751477,1816.38960565,1705.1,1799.99999997,19590186.244489
20170511,1799.99999997,1900.99899995,1757.41238003,1860.10327257,23108792.967502
20170512,1857.5438325,1876.88899399,1704,1735.70623556,22671159.462042
20170513,1735.70623556,1828.56892521,1651.95470847,1822.18209573,15487324.079017
20170514,1822.18209573,1855,1776.777,1826,11894862.005852
20170515,1821.00000004,1835,1720,1771.09832331,17995978.976383
20170516,1774.4785105,1799.99,1719,1787.00000024,20535506.520349
20170517,1790.98999949,1897.9,1770.13994165,1872.99999994,25413098.858037
20170518,1872.99999999,1948,1852.28556046,1942.14469914,18368974.30046
20170519,1942.2612287,1994,1925.99999996,1966.99999984,21303398.31478
20170520,1966.9999998,2075.51461898,1959.94713601,2074.60645908,18428479.181757
20170521,2073,2099.99999999,1985,2030.99999999,19641402.589295
20170522,2030.99999996,2229.19999997,1975.19120351,2090.00000006,32492458.446294
20170523,2092.00000003,2245,2065,2244.89495691,23111448.180548
20170524,2244,2447.99999999,2220,2389.00000017,34548265.730881
20170525,2389.0000002,2698.36062429,2075.05493865,2210,71553361.438062
20170526,2210,2484.45555317,1928,2130.82794284,64314551.745563
20170527,2135.5,2205.56738819,1538,1972.76599998,92665867.003232
20170528,1971.62,2196,1850,2057.10000001,53655830.894775
20170529,2054.60213318,2252.3002892,1976.01000001,2207,33996389.987358
20170530,2207.00000001,2284,2050.5,2139.99999999,40157964.723235
20170531,2139.99999998,2240.50000002,2005.93937735,2196.99999967,32306413.202331
20170601,2196.99899999,2368.55663483,2171.08644538,2314.59525181,40944880.757948
20170602,2322.20898,2413.92321999,2267.9299436,2408,22364557.424392
20170603,2413,2482.25,2344.2680156,2455.30084836,23687278.961569
20170604,2460.22139999,2497.21329063,2374,2483.55,21332021.248219
20170605,2483.55,2635.35652085,2477.48999998,2635.35652085,22372229.837905
20170606,2635.00000005,2894.99999999,2580,2846,81923184.446165
20170607,2846.00000001,2862.54525257,2564,2645.50430872,49070430.356723
20170608,2645.50430872,2797.14511794,2558.9,2788,34013412.940554
20170609,2786.16326382,2850.99999949,2769.11589253,2816.09973687,25275425.99678
20170610,2813,2906.16026926,2760,2811.82022002,30620792.046735
20170611,2803.99990001,2977,2784.00000002,2937.1,30830678.595825
20170612,2937.1,2965,2300,2571.05013426,88704710.63544
20170613,2566.50556852,2750,2513.58496152,2676.77469678,42251296.767639
20170614,2671.00086237,2729.21,2273.1,2386.78070979,63183088.135901
20170615,2386.7807098,2459.85750006,2012,2374.46992685,104677533.97412
20170616,2374.46992799,2477.48703455,2240,2435.00000001,43479966.625069
20170617,2438.49136377,2640,2369.61451577,2607.14769572,36800919.715181
20170618,2607.14769572,2640.44856603,2408,2492.3,46411759.478332
20170619,2491.12119074,2596.3421559,2481.49782383,2583.04709526,28294406.623223
20170620,2584.99999992,2785.52657367,2563.73,2668.00000301,36903854.052626
20170621,2668.00000301,2775.81626497,2541.20794418,2620,43815656.010359
20170622,2624.90653876,2704.94331536,2544,2673.37636987,22304647.568062
20170623,2675.32267508,2720,2650,2670,13090231.864388
20170624,2670.881526,2687.99999999,2450.92370001,2503.48203847,34088563.732193
20170625,2503.4303456,2602.08518563,2359.10291486,2481.8117977,41560204.433619
20170626,2479.9,2508.92659464,2192.00000001,2395.28891992,73840480.752938
20170627,2393.38025002,2515.99999999,2168.333,2510,62426319.778939
20170628,2510,2560.79000002,2390.38105202,2513.00000002,39676839.183427
20170629,2517.99999998,2539.5783773,2398.9622295,2468.47472319,31738707.57099
20170630,2466.44776592,2510,2402.11,2423.6613876,22464915.807933
20170701,2423.66138761,2441.99999996,2284,2346.54237323,27320209.019652
20170702,2346,2465,2295.4139943,2435.14325217,24458197.645721
20170703,2438.58276941,2591.89899,2417.54545454,2536.4577091,32364235.437645
20170704,2535.69695163,2624.12345003,2530.01475643,2603.0000001,7872389.9394885
20170705,2579.9544137,2619.90012345,2480.61,2599.00010597,19375861.158388
20170706,2599.00014572,2605.44380335,2546.38790528,2589.9457086,13985440.225324
20170707,2587.05608579,2599.81347213,2423,2477,30327873.809744
20170708,2476.99999997,2549.27253246,2420,2549.27253246,22059814.777304
20170709,2549.27253246,2559,2470,2473.1147386,14494306.767811
20170710,2474.88862999,2499.59999999,2244,2316,45871920.07411
20170711,2316,2375.425162,2183.00000001,2283.99552336,57419123.935356
20170712,2283.99552336,2398.445,2195.00000004,2375.92499996,40112388.629013
20170713,2376,2400,2284.01,2327.26714203,32875535.077485
20170714,2327.3,2350,2133.99999997,2205.90730017,33293525.850205
20170715,2205.90730018,2213.87290324,1972.00001,1977.5,59275252.46186
20170716,1977.5,2054,1835.00027699,1925.89999989,66403515.271259
20170717,1922.19330015,2224.84499999,1922.19330015,2223.40308238,59429221.78286
20170718,2223.40308238,2390,2117.27096332,2299.99999958,74187365.781234
20170719,2299.99999951,2409.90497,2210,2249.99999972,53165309.176763
20170720,2249.99999972,2925.99999999,2246.91570781,2855,115996549.015
20170721,2850.95,2864.00000006,2600.5,2666.69902964,74807686.659492
20170722,2669.65585919,2909.51102727,2646.5026124,2847,58251215.17102
20170723,2847.00000004,2880.1512172,2655,2751.43083445,45486459.59329
20170724,2751.43083446,2815.51744787,2705.01,2769.36363636,32987032.014307
20170725,2769.36363637,2800,2417.33001,2565.99999948,102645701.46694
20170726,2565.99999948,2619.96493511,2400,2526.35064673,52104922.715903
20170727,2526.35064674,2695.65148429,2506.44022736,2669.999998,36320872.791147
20170728,2669.99999799,2844.23,2660,2789.98120002,54072388.339692
20170729,2788.5,2794.9,2659.00000005,2719.00000003,25901757.130231
